class,fname,x1,y1,x2,y2
193,02401.jpg,155,21,763,360
58,02402.jpg,86,164,535,391
147,02403.jpg,213,37,670,321
120,02404.jpg,23,89,556,327
167,02405.jpg,165,318,1135,923
176,02406.jpg,37,67,610,350
196,02407.jpg,49,42,200,167
154,02408.jpg,15,90,999,616
85,02409.jpg,18,22,444,272
33,02410.jpg,16,46,251,185
52,02411.jpg,182,64,435,281
20,02412.jpg,198,196,907,643
142,02413.jpg,70,67,689,410
135,02414.jpg,19,40,291,182
79,02415.jpg,412,350,1933,996
28,02416.jpg,15,108,419,274
191,02417.jpg,147,69,897,572
161,02418.jpg,4,15,146,93
30,02419.jpg,68,140,522,323
49,02420.jpg,24,55,607,427
159,02421.jpg,222,229,869,665
51,02422.jpg,3,50,294,191
187,02423.jpg,113,154,545,368
193,02424.jpg,59,82,440,266
154,02425.jpg,20,99,926,631
35,02426.jpg,78,155,733,471
46,02427.jpg,101,41,534,430
123,02428.jpg,5,5,92,62
98,02429.jpg,94,440,1049,917
126,02430.jpg,53,145,570,384
13,02431.jpg,47,155,999,581
58,02432.jpg,12,84,672,421
51,02433.jpg,70,58,253,141
130,02434.jpg,1,47,639,438
175,02435.jpg,74,89,422,341
61,02436.jpg,33,117,587,408
187,02437.jpg,117,116,571,393
7,02438.jpg,7,41,787,431
64,02439.jpg,13,103,624,414
89,02440.jpg,103,163,1192,623
20,02441.jpg,28,135,948,750
67,02442.jpg,63,153,992,648
124,02443.jpg,74,62,617,411
113,02444.jpg,70,60,737,541
48,02445.jpg,30,99,743,427
153,02446.jpg,60,126,839,578
174,02447.jpg,64,58,341,177
91,02448.jpg,3,226,1017,621
126,02449.jpg,61,150,595,378
49,02450.jpg,51,99,595,382
27,02451.jpg,29,11,269,159
44,02452.jpg,20,44,249,161
86,02453.jpg,24,61,450,306
118,02454.jpg,50,167,605,392
91,02455.jpg,79,97,563,353
25,02456.jpg,40,38,224,155
5,02457.jpg,126,227,885,551
59,02458.jpg,25,57,520,297
72,02459.jpg,12,171,623,423
118,02460.jpg,14,39,252,154
191,02461.jpg,19,62,952,526
146,02462.jpg,2,12,639,437
137,02463.jpg,51,138,926,525
13,02464.jpg,18,99,615,433
29,02465.jpg,225,113,437,266
122,02466.jpg,105,10,788,596
139,02467.jpg,26,18,698,468
35,02468.jpg,80,366,951,637
139,02469.jpg,46,35,762,418
130,02470.jpg,142,230,1476,983
151,02471.jpg,268,144,1645,1078
96,02472.jpg,56,237,960,611
80,02473.jpg,107,279,1146,618
14,02474.jpg,182,155,1743,951
153,02475.jpg,34,214,1567,979
143,02476.jpg,80,10,376,306
180,02477.jpg,156,1,1145,747
21,02478.jpg,180,22,519,229
83,02479.jpg,74,137,597,329
34,02480.jpg,43,133,751,400
182,02481.jpg,110,186,601,447
125,02482.jpg,126,98,822,572
88,02483.jpg,17,33,389,281
10,02484.jpg,435,304,1008,622
109,02485.jpg,51,109,627,453
68,02486.jpg,5,5,303,158
144,02487.jpg,79,136,913,635
87,02488.jpg,35,201,730,466
153,02489.jpg,1,49,202,148
109,02490.jpg,44,140,597,344
3,02491.jpg,47,154,598,369
135,02492.jpg,26,60,373,255
44,02493.jpg,9,41,1015,640
86,02494.jpg,26,56,746,319
185,02495.jpg,28,37,445,266
118,02496.jpg,41,95,607,379
144,02497.jpg,130,170,911,675
108,02498.jpg,14,78,1005,709
118,02499.jpg,49,163,733,438
135,02500.jpg,17,28,330,218
158,02501.jpg,1,159,400,286
67,02502.jpg,85,266,1021,579
68,02503.jpg,66,138,751,517
28,02504.jpg,41,39,223,160
18,02505.jpg,1,9,141,63
108,02506.jpg,9,4,251,164
165,02507.jpg,67,126,774,492
109,02508.jpg,35,61,599,410
33,02509.jpg,17,54,245,169
171,02510.jpg,56,59,985,532
132,02511.jpg,57,62,967,600
87,02512.jpg,64,16,692,449
154,02513.jpg,24,141,539,455
149,02514.jpg,208,274,1549,997
65,02515.jpg,25,18,241,168
36,02516.jpg,113,93,390,273
61,02517.jpg,102,195,675,504
86,02518.jpg,1,20,229,194
119,02519.jpg,147,434,1954,1233
46,02520.jpg,68,86,547,336
177,02521.jpg,162,154,470,301
89,02522.jpg,96,299,967,705
96,02523.jpg,43,26,776,569
111,02524.jpg,15,11,262,196
185,02525.jpg,217,330,1103,711
160,02526.jpg,25,219,304,302
172,02527.jpg,2,92,595,480
39,02528.jpg,13,17,313,178
184,02529.jpg,48,92,582,368
162,02530.jpg,12,18,256,163
89,02531.jpg,171,138,535,366
98,02532.jpg,22,67,1408,859
77,02533.jpg,15,150,626,452
40,02534.jpg,198,213,589,377
130,02535.jpg,66,82,673,564
78,02536.jpg,92,84,564,402
80,02537.jpg,37,36,246,157
78,02538.jpg,54,162,565,356
19,02539.jpg,64,121,365,261
2,02540.jpg,7,133,716,444
45,02541.jpg,20,12,651,475
155,02542.jpg,104,102,915,581
80,02543.jpg,22,58,179,136
57,02544.jpg,39,275,1143,810
84,02545.jpg,14,53,251,194
54,02546.jpg,12,40,251,167
87,02547.jpg,70,165,542,309
119,02548.jpg,23,56,620,429
45,02549.jpg,189,218,1063,588
29,02550.jpg,20,170,639,421
106,02551.jpg,32,43,186,124
105,02552.jpg,37,74,269,169
43,02553.jpg,51,193,593,381
127,02554.jpg,106,152,928,618
133,02555.jpg,93,162,714,418
21,02556.jpg,10,31,293,157
88,02557.jpg,30,31,189,130
148,02558.jpg,11,42,251,157
81,02559.jpg,16,26,690,462
134,02560.jpg,16,49,383,277
24,02561.jpg,51,4,508,255
173,02562.jpg,77,150,618,397
174,02563.jpg,87,224,1521,926
71,02564.jpg,27,165,750,466
195,02565.jpg,120,66,585,425
23,02566.jpg,59,162,971,635
164,02567.jpg,108,29,1427,925
104,02568.jpg,30,41,267,179
93,02569.jpg,95,124,431,308
77,02570.jpg,81,102,596,419
146,02571.jpg,239,180,692,417
177,02572.jpg,6,102,609,410
112,02573.jpg,275,53,1359,923
97,02574.jpg,527,299,1197,692
61,02575.jpg,51,69,618,372
62,02576.jpg,115,38,526,296
9,02577.jpg,21,45,281,133
114,02578.jpg,18,107,630,340
84,02579.jpg,69,29,408,236
151,02580.jpg,39,2,436,192
115,02581.jpg,12,34,398,254
173,02582.jpg,103,215,667,475
185,02583.jpg,6,8,567,342
12,02584.jpg,33,48,458,289
84,02585.jpg,9,71,446,345
51,02586.jpg,30,48,404,277
176,02587.jpg,150,119,481,368
114,02588.jpg,19,82,400,319
3,02589.jpg,71,192,594,465
67,02590.jpg,51,74,264,185
112,02591.jpg,256,187,1001,462
64,02592.jpg,23,65,624,415
39,02593.jpg,253,220,662,445
10,02594.jpg,18,58,439,269
134,02595.jpg,129,413,946,879
81,02596.jpg,95,208,880,715
70,02597.jpg,48,92,209,181
14,02598.jpg,40,38,224,155
86,02599.jpg,17,45,438,290
17,02600.jpg,18,59,389,264
94,02601.jpg,168,9,1169,880
184,02602.jpg,253,16,534,174
67,02603.jpg,32,35,233,158
175,02604.jpg,34,4,264,195
6,02605.jpg,10,34,627,322
50,02606.jpg,37,147,973,638
149,02607.jpg,52,197,1936,1339
76,02608.jpg,21,23,693,381
64,02609.jpg,75,203,1486,1024
87,02610.jpg,41,122,601,352
84,02611.jpg,8,94,285,200
98,02612.jpg,17,147,548,362
153,02613.jpg,44,95,595,435
77,02614.jpg,53,105,461,337
108,02615.jpg,27,35,379,255
151,02616.jpg,237,88,657,372
140,02617.jpg,280,158,777,491
124,02618.jpg,37,10,400,300
63,02619.jpg,4,89,680,379
12,02620.jpg,5,42,797,406
187,02621.jpg,44,114,597,435
90,02622.jpg,57,39,200,156
192,02623.jpg,41,132,672,431
81,02624.jpg,52,147,981,547
15,02625.jpg,53,102,398,234
105,02626.jpg,67,361,1861,1057
28,02627.jpg,11,11,293,168
113,02628.jpg,27,15,310,222
192,02629.jpg,69,284,1105,786
23,02630.jpg,153,94,553,356
165,02631.jpg,25,50,623,417
15,02632.jpg,55,224,884,573
60,02633.jpg,1,56,402,251
106,02634.jpg,72,199,961,744
164,02635.jpg,39,172,1451,902
160,02636.jpg,121,287,1500,898
78,02637.jpg,63,105,597,420
89,02638.jpg,92,158,585,416
82,02639.jpg,44,78,529,329
75,02640.jpg,27,80,613,402
13,02641.jpg,71,35,587,375
185,02642.jpg,9,12,595,354
58,02643.jpg,14,82,596,422
106,02644.jpg,12,57,240,134
9,02645.jpg,87,75,494,327
97,02646.jpg,74,87,319,264
141,02647.jpg,25,36,292,170
82,02648.jpg,6,38,289,163
28,02649.jpg,65,14,458,326
188,02650.jpg,119,64,2029,1533
97,02651.jpg,9,118,1007,590
146,02652.jpg,18,57,903,686
164,02653.jpg,53,301,963,615
57,02654.jpg,115,47,812,543
32,02655.jpg,23,50,626,461
16,02656.jpg,38,30,240,138
151,02657.jpg,16,35,286,225
64,02658.jpg,27,37,611,444
110,02659.jpg,25,69,487,356
172,02660.jpg,32,113,527,407
76,02661.jpg,17,5,282,173
82,02662.jpg,42,81,765,507
3,02663.jpg,14,84,627,398
101,02664.jpg,137,131,836,503
139,02665.jpg,152,167,1095,681
129,02666.jpg,33,39,374,242
57,02667.jpg,1,27,799,600
84,02668.jpg,48,10,402,284
2,02669.jpg,13,256,769,532
5,02670.jpg,19,63,307,170
7,02671.jpg,95,62,402,306
71,02672.jpg,14,66,314,199
59,02673.jpg,72,61,541,291
13,02674.jpg,8,27,252,145
79,02675.jpg,18,29,779,588
153,02676.jpg,13,154,798,466
110,02677.jpg,18,34,485,310
143,02678.jpg,68,230,638,444
95,02679.jpg,32,51,360,262
24,02680.jpg,70,1,1597,1099
36,02681.jpg,232,318,803,510
104,02682.jpg,23,91,429,289
72,02683.jpg,12,46,245,152
86,02684.jpg,18,29,242,176
174,02685.jpg,21,53,201,136
38,02686.jpg,15,52,262,173
188,02687.jpg,8,50,247,177
20,02688.jpg,35,157,479,332
83,02689.jpg,9,51,296,197
120,02690.jpg,60,169,588,467
34,02691.jpg,58,67,720,282
98,02692.jpg,41,104,656,401
161,02693.jpg,6,55,257,143
165,02694.jpg,31,91,441,368
56,02695.jpg,31,46,475,269
21,02696.jpg,25,29,265,163
76,02697.jpg,6,17,299,222
108,02698.jpg,132,96,525,283
172,02699.jpg,19,539,1278,981
121,02700.jpg,27,2,232,182
144,02701.jpg,137,210,1270,698
37,02702.jpg,15,122,390,281
186,02703.jpg,31,96,600,313
112,02704.jpg,87,72,738,501
190,02705.jpg,12,31,157,116
53,02706.jpg,14,19,606,275
115,02707.jpg,65,153,601,416
176,02708.jpg,37,44,708,436
81,02709.jpg,109,45,527,401
98,02710.jpg,44,99,525,371
174,02711.jpg,105,147,545,417
109,02712.jpg,31,8,415,221
57,02713.jpg,73,69,271,140
172,02714.jpg,19,165,709,607
24,02715.jpg,56,80,509,408
83,02716.jpg,33,52,227,166
31,02717.jpg,39,61,596,347
41,02718.jpg,29,11,458,316
93,02719.jpg,12,55,630,314
149,02720.jpg,81,85,565,405
116,02721.jpg,15,4,246,171
103,02722.jpg,78,104,1373,845
163,02723.jpg,1,21,400,176
108,02724.jpg,38,18,192,110
128,02725.jpg,104,67,548,409
72,02726.jpg,29,82,215,175
179,02727.jpg,90,30,577,396
16,02728.jpg,5,73,280,221
94,02729.jpg,22,45,607,405
140,02730.jpg,249,254,591,467
100,02731.jpg,115,73,398,335
88,02732.jpg,55,48,617,404
127,02733.jpg,10,93,784,537
169,02734.jpg,36,103,623,397
46,02735.jpg,72,63,427,319
162,02736.jpg,19,21,244,183
196,02737.jpg,50,72,558,419
6,02738.jpg,86,292,1176,639
5,02739.jpg,27,9,270,128
56,02740.jpg,54,155,729,449
184,02741.jpg,41,224,951,656
190,02742.jpg,62,377,1015,752
110,02743.jpg,105,42,493,342
61,02744.jpg,66,141,613,379
144,02745.jpg,191,145,760,614
60,02746.jpg,13,15,474,327
147,02747.jpg,99,160,911,656
119,02748.jpg,18,10,115,95
150,02749.jpg,114,26,925,744
135,02750.jpg,6,8,194,122
84,02751.jpg,4,30,279,186
151,02752.jpg,43,51,269,151
166,02753.jpg,87,86,576,392
139,02754.jpg,39,117,597,417
192,02755.jpg,31,126,597,447
169,02756.jpg,44,15,626,413
115,02757.jpg,33,54,614,409
28,02758.jpg,50,57,474,283
109,02759.jpg,40,64,390,306
104,02760.jpg,27,64,180,169
90,02761.jpg,87,158,590,361
104,02762.jpg,84,117,634,358
62,02763.jpg,18,34,285,176
25,02764.jpg,314,235,1383,1002
131,02765.jpg,12,10,251,173
14,02766.jpg,131,234,1411,896
101,02767.jpg,25,116,414,276
52,02768.jpg,36,133,461,327
132,02769.jpg,32,76,612,415
17,02770.jpg,14,96,290,205
9,02771.jpg,120,108,393,203
28,02772.jpg,122,54,1170,827
12,02773.jpg,52,122,386,253
36,02774.jpg,16,119,410,244
75,02775.jpg,13,153,626,391
102,02776.jpg,13,125,591,315
157,02777.jpg,57,46,273,183
155,02778.jpg,38,135,1014,719
147,02779.jpg,142,76,593,309
195,02780.jpg,147,156,721,496
123,02781.jpg,39,94,620,440
63,02782.jpg,181,100,579,371
73,02783.jpg,12,63,623,333
46,02784.jpg,79,186,654,437
77,02785.jpg,24,55,982,569
150,02786.jpg,187,142,778,594
29,02787.jpg,46,87,523,348
38,02788.jpg,44,117,378,242
41,02789.jpg,78,253,1230,809
90,02790.jpg,10,33,250,171
21,02791.jpg,59,45,414,228
54,02792.jpg,59,101,564,380
124,02793.jpg,82,151,1022,681
49,02794.jpg,58,59,390,264
58,02795.jpg,102,206,597,407
18,02796.jpg,2,32,156,102
12,02797.jpg,84,31,1128,639
49,02798.jpg,64,92,683,438
157,02799.jpg,57,19,331,190
23,02800.jpg,5,260,1022,767
49,02801.jpg,34,73,394,292
179,02802.jpg,21,93,419,297
150,02803.jpg,57,158,500,349
61,02804.jpg,56,160,476,343
113,02805.jpg,34,99,603,394
153,02806.jpg,66,306,951,667
184,02807.jpg,59,158,976,671
75,02808.jpg,39,113,627,363
36,02809.jpg,77,71,386,237
115,02810.jpg,11,57,603,386
52,02811.jpg,78,96,509,330
177,02812.jpg,5,17,316,175
31,02813.jpg,473,299,1172,740
168,02814.jpg,133,219,1547,962
174,02815.jpg,72,16,415,286
170,02816.jpg,538,181,1783,988
157,02817.jpg,48,30,179,112
119,02818.jpg,32,41,614,440
146,02819.jpg,67,138,491,348
103,02820.jpg,620,431,2899,1909
58,02821.jpg,33,32,1079,696
178,02822.jpg,10,4,797,431
40,02823.jpg,90,18,480,316
46,02824.jpg,35,172,760,489
93,02825.jpg,106,60,431,303
167,02826.jpg,41,110,1005,637
164,02827.jpg,119,319,1176,826
100,02828.jpg,263,25,890,679
95,02829.jpg,33,20,292,200
113,02830.jpg,23,54,237,171
98,02831.jpg,208,166,708,571
3,02832.jpg,33,115,576,346
164,02833.jpg,53,302,963,619
117,02834.jpg,331,352,1327,1102
26,02835.jpg,26,59,473,306
56,02836.jpg,28,236,872,590
138,02837.jpg,7,26,250,122
98,02838.jpg,100,322,1597,1123
163,02839.jpg,304,412,1438,1033
74,02840.jpg,7,155,1013,535
170,02841.jpg,157,226,1909,1078
75,02842.jpg,69,99,760,516
5,02843.jpg,34,53,270,139
196,02844.jpg,40,45,438,338
44,02845.jpg,64,142,590,370
113,02846.jpg,54,18,200,119
188,02847.jpg,30,34,392,300
1,02848.jpg,51,73,570,426
79,02849.jpg,70,222,957,519
33,02850.jpg,97,153,392,271
51,02851.jpg,212,278,730,450
165,02852.jpg,4,69,300,214
89,02853.jpg,135,195,915,729
68,02854.jpg,26,26,494,286
78,02855.jpg,7,58,526,323
81,02856.jpg,20,152,761,505
107,02857.jpg,7,53,394,268
186,02858.jpg,80,198,940,583
74,02859.jpg,2,57,625,391
192,02860.jpg,23,9,698,236
102,02861.jpg,58,120,462,278
64,02862.jpg,122,78,537,383
108,02863.jpg,13,203,1015,746
170,02864.jpg,99,204,1252,746
72,02865.jpg,85,170,1967,1145
196,02866.jpg,18,5,122,82
158,02867.jpg,15,90,592,300
43,02868.jpg,115,104,783,349
98,02869.jpg,2,53,446,203
194,02870.jpg,20,56,625,411
75,02871.jpg,95,174,978,548
148,02872.jpg,217,236,542,358
12,02873.jpg,187,264,1136,720
30,02874.jpg,109,155,1971,1387
144,02875.jpg,197,223,880,442
73,02876.jpg,54,61,558,278
91,02877.jpg,12,100,423,264
119,02878.jpg,216,128,1400,974
76,02879.jpg,47,69,218,171
116,02880.jpg,4,4,270,160
76,02881.jpg,28,8,245,171
63,02882.jpg,45,160,731,725
62,02883.jpg,52,73,455,287
72,02884.jpg,233,98,678,368
12,02885.jpg,207,313,1433,969
148,02886.jpg,25,67,557,370
17,02887.jpg,52,493,1573,1039
135,02888.jpg,46,46,193,160
46,02889.jpg,68,96,549,380
168,02890.jpg,23,4,641,339
57,02891.jpg,23,132,620,396
43,02892.jpg,29,78,534,415
86,02893.jpg,32,133,984,610
141,02894.jpg,25,68,277,144
130,02895.jpg,80,36,426,282
14,02896.jpg,25,98,591,353
5,02897.jpg,57,35,222,144
77,02898.jpg,26,158,1007,708
13,02899.jpg,100,20,474,216
16,02900.jpg,9,151,474,300
37,02901.jpg,20,81,1012,638
157,02902.jpg,16,28,305,224
75,02903.jpg,16,23,776,535
180,02904.jpg,7,70,507,251
63,02905.jpg,7,345,982,740
49,02906.jpg,54,77,603,385
144,02907.jpg,23,81,535,339
128,02908.jpg,14,199,625,398
61,02909.jpg,231,85,1712,1026
56,02910.jpg,38,35,250,145
6,02911.jpg,64,240,1508,943
74,02912.jpg,12,37,264,167
4,02913.jpg,13,46,488,295
162,02914.jpg,26,50,228,145
180,02915.jpg,91,11,334,258
174,02916.jpg,62,104,512,263
98,02917.jpg,37,32,562,376
36,02918.jpg,15,74,439,289
6,02919.jpg,42,96,612,353
124,02920.jpg,241,192,542,357
11,02921.jpg,93,44,488,207
179,02922.jpg,17,75,481,279
101,02923.jpg,295,87,756,429
173,02924.jpg,15,330,1268,716
150,02925.jpg,56,30,984,494
125,02926.jpg,72,186,772,510
72,02927.jpg,3,22,253,173
59,02928.jpg,62,114,579,327
83,02929.jpg,24,45,260,189
148,02930.jpg,61,101,1013,673
178,02931.jpg,107,111,838,545
189,02932.jpg,90,1,799,526
77,02933.jpg,29,89,398,275
75,02934.jpg,57,192,921,618
95,02935.jpg,17,67,631,387
38,02936.jpg,37,23,367,194
178,02937.jpg,2,195,459,478
86,02938.jpg,87,104,668,423
72,02939.jpg,55,228,2021,1165
145,02940.jpg,9,132,1979,1533
66,02941.jpg,55,117,419,276
58,02942.jpg,72,1,569,420
140,02943.jpg,24,70,601,345
129,02944.jpg,123,207,947,543
54,02945.jpg,12,54,246,181
75,02946.jpg,126,441,1969,1079
66,02947.jpg,146,274,1153,775
14,02948.jpg,98,133,333,250
184,02949.jpg,68,178,984,592
145,02950.jpg,29,82,631,472
135,02951.jpg,262,277,1399,1024
184,02952.jpg,31,72,670,426
99,02953.jpg,42,42,431,250
159,02954.jpg,30,78,498,375
151,02955.jpg,187,9,688,713
85,02956.jpg,10,28,434,370
188,02957.jpg,10,102,243,188
20,02958.jpg,29,54,615,420
190,02959.jpg,9,12,413,265
154,02960.jpg,18,53,483,299
196,02961.jpg,103,99,894,679
125,02962.jpg,34,45,243,163
89,02963.jpg,295,235,1747,1140
160,02964.jpg,76,52,530,373
133,02965.jpg,58,1,1561,1195
106,02966.jpg,39,35,251,173
43,02967.jpg,56,153,578,386
173,02968.jpg,62,377,1220,838
51,02969.jpg,3,37,191,174
46,02970.jpg,10,36,219,155
48,02971.jpg,5,18,228,175
105,02972.jpg,31,41,178,97
173,02973.jpg,67,46,556,393
20,02974.jpg,8,9,768,450
33,02975.jpg,130,150,1145,699
70,02976.jpg,26,26,237,164
110,02977.jpg,39,135,512,346
129,02978.jpg,73,69,552,393
163,02979.jpg,83,83,604,394
162,02980.jpg,23,36,639,421
81,02981.jpg,80,137,944,646
172,02982.jpg,54,42,594,443
169,02983.jpg,25,84,612,431
126,02984.jpg,39,193,560,433
109,02985.jpg,20,19,492,318
129,02986.jpg,219,37,771,354
181,02987.jpg,3,5,300,134
47,02988.jpg,34,287,568,584
193,02989.jpg,585,349,1517,1137
61,02990.jpg,26,117,562,288
83,02991.jpg,8,34,182,102
30,02992.jpg,32,103,485,288
8,02993.jpg,55,163,1573,931
56,02994.jpg,25,124,772,463
182,02995.jpg,29,32,585,379
149,02996.jpg,174,271,3826,2919
192,02997.jpg,226,97,1378,848
123,02998.jpg,6,19,160,106
33,02999.jpg,28,28,287,140
91,03000.jpg,25,11,266,165
161,03001.jpg,5,1,131,86
179,03002.jpg,61,388,1489,1114
191,03003.jpg,10,246,788,581
178,03004.jpg,57,120,577,376
161,03005.jpg,5,78,257,169
59,03006.jpg,56,77,515,353
48,03007.jpg,7,6,292,202
1,03008.jpg,13,235,2021,1253
9,03009.jpg,13,97,1576,952
30,03010.jpg,22,151,467,320
2,03011.jpg,104,183,842,608
83,03012.jpg,31,72,660,434
105,03013.jpg,108,50,896,321
36,03014.jpg,50,254,700,491
16,03015.jpg,7,97,313,187
157,03016.jpg,44,179,685,475
95,03017.jpg,32,118,988,709
117,03018.jpg,43,110,559,452
25,03019.jpg,123,103,392,251
74,03020.jpg,18,89,253,168
139,03021.jpg,83,81,644,420
37,03022.jpg,16,17,485,248
60,03023.jpg,25,37,215,138
166,03024.jpg,65,41,546,452
20,03025.jpg,36,49,387,252
137,03026.jpg,37,31,557,306
99,03027.jpg,198,95,1224,763
72,03028.jpg,2,56,739,455
107,03029.jpg,21,109,425,236
3,03030.jpg,35,12,448,331
163,03031.jpg,120,249,494,390
60,03032.jpg,17,24,253,174
191,03033.jpg,100,145,559,422
77,03034.jpg,120,84,890,658
63,03035.jpg,82,1059,1149,1639
94,03036.jpg,33,41,613,423
156,03037.jpg,7,3,194,101
26,03038.jpg,38,43,607,359
94,03039.jpg,92,82,498,336
91,03040.jpg,55,80,608,368
186,03041.jpg,16,69,606,323
167,03042.jpg,272,358,1043,949
157,03043.jpg,78,93,400,299
183,03044.jpg,203,222,751,449
148,03045.jpg,113,71,596,419
103,03046.jpg,47,101,432,241
93,03047.jpg,64,214,648,444
60,03048.jpg,40,27,391,205
158,03049.jpg,49,31,150,141
176,03050.jpg,94,21,462,261
4,03051.jpg,39,47,452,227
130,03052.jpg,139,134,395,257
112,03053.jpg,214,463,1210,910
5,03054.jpg,20,216,562,391
14,03055.jpg,1,26,201,112
88,03056.jpg,92,224,1206,877
19,03057.jpg,149,126,902,554
98,03058.jpg,44,38,548,463
195,03059.jpg,39,78,570,447
60,03060.jpg,65,41,513,375
114,03061.jpg,14,45,213,149
69,03062.jpg,155,477,1950,1092
156,03063.jpg,20,86,374,186
9,03064.jpg,39,33,261,195
186,03065.jpg,68,16,450,222
36,03066.jpg,41,358,696,654
165,03067.jpg,130,133,710,455
137,03068.jpg,67,68,635,451
163,03069.jpg,38,89,611,403
40,03070.jpg,107,115,2370,1355
38,03071.jpg,90,164,957,613
91,03072.jpg,1,13,255,185
92,03073.jpg,7,129,672,425
125,03074.jpg,16,6,268,178
152,03075.jpg,22,298,1537,976
179,03076.jpg,134,14,1503,996
193,03077.jpg,104,178,965,656
90,03078.jpg,53,32,201,165
171,03079.jpg,40,164,713,376
176,03080.jpg,327,275,779,481
5,03081.jpg,26,37,241,166
93,03082.jpg,75,66,420,274
54,03083.jpg,124,87,435,321
98,03084.jpg,3,2,574,429
67,03085.jpg,66,68,480,249
136,03086.jpg,11,83,441,261
24,03087.jpg,86,44,547,275
171,03088.jpg,17,41,596,431
146,03089.jpg,236,79,825,588
186,03090.jpg,18,31,556,407
36,03091.jpg,35,34,419,297
164,03092.jpg,1,250,1597,952
154,03093.jpg,91,141,1894,1234
54,03094.jpg,20,18,263,151
119,03095.jpg,140,317,1457,840
97,03096.jpg,31,111,743,457
125,03097.jpg,19,241,1576,1129
123,03098.jpg,36,115,415,294
116,03099.jpg,51,43,577,378
129,03100.jpg,111,140,408,262
10,03101.jpg,66,68,512,289
4,03102.jpg,14,135,605,445
23,03103.jpg,23,46,284,189
51,03104.jpg,105,58,837,370
95,03105.jpg,10,15,276,202
77,03106.jpg,44,92,603,387
162,03107.jpg,33,91,468,314
109,03108.jpg,54,114,359,267
186,03109.jpg,36,62,267,176
95,03110.jpg,151,172,909,627
35,03111.jpg,17,36,778,481
168,03112.jpg,119,186,507,381
188,03113.jpg,28,61,409,266
193,03114.jpg,71,28,491,359
38,03115.jpg,67,31,212,147
148,03116.jpg,3,89,374,254
74,03117.jpg,71,183,432,308
111,03118.jpg,20,19,243,175
24,03119.jpg,11,51,629,408
116,03120.jpg,11,21,248,172
25,03121.jpg,9,28,300,213
152,03122.jpg,37,93,427,298
124,03123.jpg,24,20,429,278
167,03124.jpg,193,209,1347,875
170,03125.jpg,35,64,989,598
142,03126.jpg,75,143,397,279
5,03127.jpg,25,56,450,316
160,03128.jpg,1,19,500,359
95,03129.jpg,65,44,821,340
72,03130.jpg,26,206,1001,517
120,03131.jpg,21,70,624,435
90,03132.jpg,45,14,261,191
131,03133.jpg,14,6,263,173
121,03134.jpg,20,74,562,370
62,03135.jpg,61,16,393,204
128,03136.jpg,45,41,286,141
